LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
свайпать,а,ложиться,OTHER,6,8,39.5
свайпать,а,проявить,OTHER,5,6,39.5
свайпать,а,спуститься,OTHER,5,7,39.5
свайпать,а,довести,OTHER,5,5,39.4
свайпать,а,влиять,OTHER,3,7,39.4
свайпать,а,содержаться,SAME,6,7,39.3
свайпать,а,подтверждать,SAME,6,8,39.2
свайпать,а,защитить,OTHER,4,6,39.1
свайпать,а,исполнить,OTHER,4,6,39.1
свайпать,а,заплатить,OTHER,5,6,38.9
свайпать,а,управлять,OTHER,5,6,38.9
свайпать,а,спрятать,SAME,4,4,38.8
свайпать,а,привлекать,SAME,6,6,38.7
свайпать,а,исследовать,SAME,5,7,38.6
свайпать,а,прыгать,SAME,4,6,38.5
свайпать,а,приготовить,OTHER,7,9,38.5
свайпать,а,нанести,OTHER,6,5,38.5
свайпать,а,вынудить,OTHER,4,6,38.3
свайпать,а,пояснить,OTHER,4,6,38.3
свайпать,а,контролировать,SAME,10,11,38.2
свайпать,а,руководить,OTHER,6,9,38.2
свайпать,а,строиться,OTHER,5,8,38.2
свайпать,а,применяться,OTHER,7,7,38.2
свайпать,а,рассчитать,SAME,5,6,38.1
свайпать,а,шутить,OTHER,4,6,38.1
свайпать,а,молиться,OTHER,6,8,38
свайпать,а,восстановить,OTHER,6,8,37.8
свайпать,а,вынуть,OTHER,3,5,37.8
свайпать,а,рисовать,SAME,5,5,37.5
свайпать,а,рекомендовать,SAME,9,10,37.4
свайпать,а,приниматься,SAME,7,8,37.3
свайпать,а,настаивать,SAME,5,5,37.2
свайпать,а,придавать,SAME,5,6,37.1
свайпать,а,оказать,SAME,4,6,37
свайпать,а,замереть,OTHER,4,6,37
свайпать,а,доставить,OTHER,5,6,37
свайпать,а,глянуть,OTHER,4,4,37
свайпать,а,планировать,SAME,7,7,36.8
свайпать,а,отозваться,SAME,6,8,36.7
свайпать,а,осуществить,OTHER,6,7,36.7
свайпать,а,разбить,OTHER,3,5,36.7
свайпать,а,разойтись,OTHER,5,7,36.7
свайпать,а,перенести,OTHER,7,8,36.6
свайпать,а,испытать,SAME,4,5,36.5
свайпать,а,закрывать,SAME,5,6,36.4
свайпать,а,оценивать,SAME,5,6,36.4
свайпать,а,окончить,OTHER,4,6,36.4
свайпать,а,нарушить,OTHER,5,6,35.9
свайпать,а,ощутить,OTHER,4,6,35.9
свайпать,а,сопровождать,SAME,6,5,35.8
свайпать,а,научить,OTHER,4,7,35.8
свайпать,а,пробовать,SAME,5,6,35.7
свайпать,а,стучать,SAME,3,4,35.7
свайпать,а,напечатать,SAME,6,6,35.5
свайпать,а,пускать,SAME,4,7,35.5
свайпать,а,выставить,OTHER,5,6,35.5
свайпать,а,прикрыть,OTHER,4,5,35.5
свайпать,а,сиять,OTHER,3,5,35.5
свайпать,а,проживать,SAME,5,8,35.4
свайпать,а,делиться,OTHER,6,6,35.4
свайпать,а,призвать,SAME,4,7,35.3
свайпать,а,изобразить,OTHER,6,6,35.3
свайпать,а,изучить,OTHER,4,7,35.3
свайпать,а,производиться,OTHER,7,5,35.3
свайпать,а,подвести,OTHER,6,11,35.3
свайпать,а,достигать,SAME,5,6,35.2
свайпать,а,допускать,SAME,5,6,35.1
свайпать,а,посылать,SAME,5,5,35.1
свайпать,а,утратить,OTHER,5,6,35.1
свайпать,а,захотеться,OTHER,6,8,35
свайпать,а,класть,OTHER,5,5,35
свайпать,а,подобрать,SAME,5,6,34.9
свайпать,а,возразить,OTHER,5,6,34.9
свайпать,а,грозить,OTHER,4,6,34.9
свайпать,а,образовывать,SAME,7,8,34.8
свайпать,а,предполагаться,SAME,9,10,34.8
свайпать,а,устанавливать,SAME,8,7,34.8
свайпать,а,проявлять,OTHER,5,8,34.8
свайпать,а,водить,OTHER,3,5,34.7
свайпать,а,помолчать,SAME,5,6,34.6
свайпать,а,сдавать,SAME,3,6,34.4
свайпать,а,постоять,OTHER,5,3,34.4
свайпать,а,демонстрировать,SAME,10,11,34.3
свайпать,а,спускаться,SAME,5,6,34.3
свайпать,а,посидеть,OTHER,5,10,34.3
свайпать,а,распространить,OTHER,9,6,34.3
свайпать,а,догадываться,SAME,8,8,34.2
свайпать,а,изображать,SAME,6,7,34.2
свайпать,а,бродить,OTHER,4,6,34.1
свайпать,а,опираться,SAME,6,7,34
свайпать,а,посоветовать,SAME,6,7,34
свайпать,а,разглядывать,SAME,7,9,34
свайпать,а,задержать,SAME,4,6,33.9
свайпать,а,нарисовать,SAME,6,7,33.9
свайпать,а,располагаться,SAME,8,6,33.9
свайпать,а,одеть,OTHER,4,9,33.9
свайпать,а,беседовать,SAME,6,6,33.8
свайпать,а,заболеть,OTHER,4,6,33.8
свайпать,а,превратить,OTHER,6,7,33.8
свайпать,а,покачать,SAME,5,6,33.7
свайпать,а,налить,OTHER,4,5,33.7
свайпать,а,отдохнуть,OTHER,4,7,33.7
свайпать,а,течь,OTHER,6,5,33.7
свайпать,а,доверять,OTHER,4,7,33.7
свайпать,а,гнать,SAME,5,5,33.6
свайпать,а,обусловить,OTHER,6,8,33.6
свайпать,а,связывать,SAME,3,4,33.5
свайпать,а,удивить,OTHER,4,6,33.5
свайпать,а,биться,OTHER,5,8,33.4
свайпать,а,браться,SAME,5,7,33.3
свайпать,а,присесть,OTHER,5,6,33.3
свайпать,а,тратить,OTHER,4,5,33.3
свайпать,а,разрушить,OTHER,5,7,33.2
свайпать,а,волновать,SAME,5,6,33.1
свайпать,а,плавать,SAME,4,6,33.1
свайпать,а,развивать,SAME,4,4,33.1
свайпать,а,спасать,SAME,3,6,33.1
свайпать,а,окружить,OTHER,5,3,33.1
свайпать,а,обязать,SAME,4,7,33
свайпать,а,видеться,OTHER,5,8,33
свайпать,а,возглавлять,OTHER,6,5,33
свайпать,а,доказывать,SAME,6,8,32.9
свайпать,а,гордиться,OTHER,6,6,32.9
свайпать,а,сообразить,OTHER,5,9,32.9
свайпать,а,проявляться,OTHER,7,6,32.9
свайпать,а,заказать,SAME,4,5,32.8
свайпать,а,трогать,SAME,4,5,32.8
свайпать,а,завершить,OTHER,3,6,32.7
свайпать,а,попасться,SAME,5,6,32.6
свайпать,а,поцеловать,SAME,6,7,32.6
свайпать,а,пугать,SAME,4,7,32.6
свайпать,а,отменить,OTHER,5,5,32.6
свайпать,а,избежать,SAME,4,5,32.5
свайпать,а,советовать,SAME,4,7,32.5
свайпать,а,подхватить,OTHER,6,7,32.5
свайпать,а,потрясти,OTHER,6,9,32.5
свайпать,а,предоставлять,OTHER,8,5,32.5
свайпать,а,выбросить,OTHER,5,7,32.4
свайпать,а,доложить,OTHER,5,6,32.4
свайпать,а,скрыть,OTHER,4,9,32.4
свайпать,а,объясняться,OTHER,7,5,32.4
свайпать,а,отказать,SAME,5,8,32.3
свайпать,а,разбираться,SAME,7,5,32.3
свайпать,а,обидеться,OTHER,6,6,32.3
свайпать,а,повесить,OTHER,4,6,32.3
свайпать,а,посетить,OTHER,5,8,32.3
свайпать,а,замолчать,SAME,4,7,32.2
свайпать,а,окружать,SAME,5,6,32.2
свайпать,а,успевать,SAME,4,5,32.2
свайпать,а,двинуться,OTHER,5,5,32.2
свайпать,а,подчеркивать,SAME,8,7,32.1
свайпать,а,обрести,OTHER,6,9,32.1
свайпать,а,переводить,OTHER,6,8,32
свайпать,а,храниться,OTHER,6,6,32
свайпать,а,полезть,OTHER,5,7,32
свайпать,а,вырваться,SAME,5,6,31.8
свайпать,а,заинтересовать,SAME,8,11,31.8
свайпать,а,помешать,SAME,5,5,31.8
свайпать,а,ценить,OTHER,3,5,31.8
свайпать,а,издать,OTHER,4,6,31.8
свайпать,а,сравнить,OTHER,3,4,31.7
свайпать,а,тащить,OTHER,4,5,31.6
свайпать,а,совпадать,SAME,4,4,31.5
свайпать,а,пообещать,SAME,5,7,31.4
свайпать,а,благодарить,OTHER,7,8,31.4
свайпать,а,направиться,OTHER,8,6,31.4
свайпать,а,развернуть,OTHER,4,7,31.4
свайпать,а,прозвучать,SAME,5,7,31.3
свайпать,а,соглашаться,SAME,7,7,31.3
свайпать,а,доставать,SAME,5,5,31.2
свайпать,а,зарегистрировать,SAME,11,12,31.2
свайпать,а,оглядываться,SAME,8,6,31.2
свайпать,а,опасаться,SAME,6,6,31.2
свайпать,а,сменить,OTHER,3,9,31.2
свайпать,а,обмануть,OTHER,5,6,31.2
свайпать,а,обнять,OTHER,4,5,31.2
свайпать,а,рассуждать,SAME,5,6,31.1
свайпать,а,украсть,SAME,5,6,31.1
свайпать,а,ошибиться,OTHER,5,6,31
свайпать,а,повысить,OTHER,4,8,31
свайпать,а,поручить,OTHER,5,6,31
свайпать,а,заявлять,OTHER,3,6,31
свайпать,а,заполнить,OTHER,4,7,30.9
свайпать,а,опуститься,OTHER,6,8,30.9
свайпать,а,развести,OTHER,5,7,30.9
свайпать,а,заплакать,SAME,5,6,30.8
свайпать,а,засыпать,SAME,3,7,30.8
свайпать,а,преодолеть,OTHER,5,4,30.8
свайпать,а,заслужить,OTHER,5,8,30.8
свайпать,а,трудиться,OTHER,6,8,30.8
свайпать,а,пожалеть,OTHER,5,6,30.7
свайпать,а,лечить,OTHER,4,6,30.6
свайпать,а,зарабатывать,SAME,7,6,30.5
свайпать,а,предусматривать,SAME,10,8,30.5
свайпать,а,охватить,OTHER,4,5,30.5
свайпать,а,валяться,OTHER,5,10,30.5
свайпать,а,выражаться,SAME,6,7,30.4
свайпать,а,сломать,SAME,3,6,30.4
свайпать,а,обидеть,OTHER,4,6,30.4
свайпать,а,доходить,OTHER,5,6,30.4
свайпать,а,обойти,OTHER,4,4,30.4
свайпать,а,даваться,SAME,5,6,30.3
свайпать,а,прощать,SAME,4,6,30.3
свайпать,а,вытянуть,OTHER,4,8,30.3
свайпать,а,отвернуться,OTHER,6,5,30.3
свайпать,а,рухнуть,OTHER,4,6,30.3
свайпать,а,свернуть,OTHER,2,4,30.3
свайпать,а,стесняться,OTHER,5,7,30.3
свайпать,а,возражать,SAME,5,6,30.2
свайпать,а,пробормотать,SAME,8,8,30.2
свайпать,а,осветить,OTHER,3,5,30.2
свайпать,а,приступить,OTHER,5,7,30.2
свайпать,а,выделяться,OTHER,6,9,30.2
свайпать,а,проиграть,SAME,4,8,30.1
свайпать,а,длиться,OTHER,5,6,30.1
свайпать,а,изложить,OTHER,4,7,30.1
свайпать,а,обозначить,OTHER,6,6,30.1
свайпать,а,полюбить,OTHER,4,6,30.1
свайпать,а,распахнуть,OTHER,5,6,30.1
свайпать,а,провожать,SAME,5,6,30
свайпать,а,реагировать,SAME,6,7,30
свайпать,а,рисковать,SAME,5,6,30
свайпать,а,устроиться,OTHER,6,8,30
свайпать,а,увеличиться,OTHER,6,8,29.9
свайпать,а,кончить,OTHER,4,6,29.8
свайпать,а,столкнуться,OTHER,6,8,29.8
свайпать,а,свести,OTHER,3,5,29.7
свайпать,а,заснуть,OTHER,3,5,29.7
свайпать,а,сбить,OTHER,3,9,29.6
свайпать,а,отправляться,OTHER,8,5,29.6
свайпать,а,кончаться,SAME,6,7,29.5
свайпать,а,нарушать,SAME,5,5,29.5
свайпать,а,выпасть,SAME,3,4,29.4
свайпать,а,добиваться,SAME,7,7,29.4
свайпать,а,предупреждать,SAME,8,9,29.4
свайпать,а,прервать,SAME,4,5,29.4
свайпать,а,счесть,OTHER,5,5,29.4
свайпать,а,призывать,SAME,5,4,29.3
свайпать,а,полететь,OTHER,5,6,29.3
свайпать,а,варить,OTHER,3,6,29.3
свайпать,а,выбраться,SAME,5,6,29.2
свайпать,а,выделять,OTHER,4,6,29.2
свайпать,а,расстрелять,OTHER,6,8,29.2
свайпать,а,разглядеть,OTHER,6,8,29.1
свайпать,а,успокоить,OTHER,4,6,29.1
свайпать,а,переставать,SAME,7,8,29
свайпать,а,кинуться,OTHER,6,7,29
свайпать,а,формироваться,SAME,9,10,28.9
